bigtech_name,language,creation_at
microsoft,TypeScript,12-06-2023
microsoft,TypeScript,20-01-2023
microsoft,TypeScript,14-05-2025
microsoft,TypeScript,20-01-2023
microsoft,TypeScript,06-03-2025
microsoft,TypeScript,05-06-2023
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,13-07-2024
microsoft,TypeScript,10-08-2022
microsoft,TypeScript,10-07-2025
microsoft,TypeScript,22-04-2024
microsoft,TypeScript,23-09-2022
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,03-03-2024
microsoft,C++,11-08-2024
microsoft,TypeScript,12-06-2023
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,09-07-2025
microsoft,TypeScript,12-05-2025
microsoft,TypeScript,16-05-2025
microsoft,TypeScript,20-01-2023
microsoft,TypeScript,28-01-2023
microsoft,JavaScript,11-03-2025
microsoft,HTML,13-06-2023
microsoft,TypeScript,11-06-2025
microsoft,TypeScript,12-03-2025
microsoft,TypeScript,22-03-2023
microsoft,TypeScript,28-01-2023
microsoft,C++,11-08-2024
microsoft,Shell,10-11-2023
microsoft,TypeScript,08-05-2025
microsoft,TypeScript,10-08-2022
microsoft,TypeScript,14-09-2024
microsoft,TypeScript,10-08-2022
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,10-08-2022
microsoft,C++,11-08-2024
microsoft,TypeScript,17-10-2023
microsoft,Assembly,29-03-2025
microsoft,Python,02-06-2025
microsoft,HTML,29-05-2025
microsoft,Python,21-06-2023
microsoft,Python,30-01-2025
microsoft,Python,23-03-2024
microsoft,Python,09-07-2025
microsoft,C++,10-07-2025
microsoft,Python,10-07-2025
microsoft,Python,10-03-2024
microsoft,Python,28-01-2023
microsoft,Python,11-07-2025
microsoft,Java,20-06-2025
microsoft,Python,19-03-2024
microsoft,Python,13-06-2024
microsoft,Python,12-10-2024
microsoft,Jupyter Notebook,14-03-2025
microsoft,C,06-06-2025
microsoft,Python,09-03-2025
microsoft,Python,24-06-2023
microsoft,C++,30-12-2024
microsoft,C#,25-06-2025
microsoft,Python,10-07-2025
microsoft,TypeScript,24-06-2025
microsoft,Python,13-06-2024
microsoft,Python,21-01-2025
microsoft,Dockerfile,16-11-2023
microsoft,Python,04-07-2025
microsoft,Python,13-06-2025
microsoft,Python,02-06-2025
microsoft,JavaScript,16-11-2023
microsoft,Python,09-07-2025
microsoft,Python,27-05-2025
microsoft,HTML,10-07-2025
microsoft,Python,06-04-2025
microsoft,Python,06-04-2025
microsoft,Python,06-04-2025
microsoft,Python,07-07-2025
microsoft,Python,04-06-2025
microsoft,Python,02-07-2025
microsoft,Python,16-11-2023
microsoft,Python,22-07-2024
microsoft,Python,04-04-2025
microsoft,q,01-07-2025
microsoft,Python,11-07-2025
microsoft,Python,11-05-2025
microsoft,Python,27-06-2025
microsoft,Python,11-07-2025
microsoft,Python,09-07-2025
microsoft,Python,06-04-2025
microsoft,Kotlin,11-04-2025
microsoft,Rust,11-07-2025
microsoft,C#,15-06-2025
microsoft,ANTLR,17-06-2025
microsoft,C#,04-06-2025
microsoft,C,04-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Q#,05-05-2025
microsoft,F#,06-04-2025
microsoft,C,06-07-2025
microsoft,TypeScript,01-05-2025
microsoft,Q#,08-04-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Q#,02-07-2025
microsoft,Mathematica,11-08-2024
microsoft,C#,04-04-2025
microsoft,Java,23-03-2023
microsoft,C#,03-04-2024
microsoft,C++,30-06-2025
microsoft,C,11-08-2024
microsoft,Python,14-10-2024
microsoft,C++,11-08-2024
microsoft,C#,16-11-2023
microsoft,Jupyter Notebook,21-12-2024
microsoft,R,13-06-2024
microsoft,R,13-06-2025
microsoft,TSQL,29-03-2025
microsoft,R,27-04-2025
microsoft,R,29-07-2024
microsoft,PowerShell,15-02-2024
microsoft,Python,03-07-2025
microsoft,C#,14-06-2025
microsoft,TypeScript,23-06-2025
microsoft,Python,06-07-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,09-07-2025
microsoft,C++,13-06-2025
microsoft,JavaScript,23-02-2025
microsoft,Rust,03-04-2025
microsoft,Python,09-01-2025
microsoft,Python,09-07-2025
microsoft,Python,10-07-2025
microsoft,C#,31-07-2024
microsoft,JavaScript,23-06-2025
microsoft,Vue,04-06-2025
microsoft,Python,07-07-2025
microsoft,C++,11-08-2024
microsoft,Jupyter Notebook,05-02-2025
microsoft,Python,11-07-2025
microsoft,C#,23-06-2025
microsoft,C++,08-07-2025
microsoft,C++,19-03-2025
microsoft,Python,26-05-2025
microsoft,Python,30-05-2025
microsoft,JavaScript,22-06-2025
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,07-11-2022
microsoft,TypeScript,13-06-2023
microsoft,C,10-07-2025
microsoft,TypeScript,22-06-2025
microsoft,JavaScript,12-06-2023
microsoft,TypeScript,10-07-2025
microsoft,JavaScript,13-08-2024
microsoft,C++,11-07-2025
microsoft,TypeScript,18-06-2025
microsoft,C,19-11-2024
microsoft,Java,03-01-2023
microsoft,TypeScript,02-07-2025
microsoft,TypeScript,15-05-2025
microsoft,C++,11-07-2025
microsoft,C#,10-07-2025
microsoft,C++,21-06-2025
microsoft,C++,21-06-2025
microsoft,TypeScript,16-11-2023
microsoft,TypeScript,21-05-2025
microsoft,C#,16-11-2023
microsoft,Jupyter Notebook,01-05-2025
microsoft,TypeScript,09-07-2025
microsoft,C#,15-06-2023
microsoft,C#,10-03-2025
microsoft,C#,10-05-2025
microsoft,Jupyter Notebook,08-07-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,07-04-2025
microsoft,C#,04-07-2025
microsoft,C#,27-01-2025
microsoft,Python,26-02-2025
microsoft,C#,28-01-2023
microsoft,C#,03-06-2025
microsoft,Python,16-05-2025
microsoft,C#,10-07-2025
microsoft,Python,04-04-2025
microsoft,Shell,13-06-2024
microsoft,JavaScript,13-06-2024
microsoft,Go,23-03-2024
microsoft,Python,07-07-2025
microsoft,Go,27-01-2023
microsoft,TypeScript,24-05-2025
microsoft,TypeScript,23-06-2025
microsoft,TypeScript,26-04-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,C#,11-07-2025
microsoft,TypeScript,11-07-2025
microsoft,JavaScript,28-01-2023
microsoft,JavaScript,16-11-2023
microsoft,TypeScript,13-11-2023
microsoft,C#,24-04-2025
microsoft,Python,07-07-2025
microsoft,C++,24-06-2025
microsoft,Open Policy Agent,09-07-2025
microsoft,Python,26-06-2025
microsoft,Python,15-06-2025
microsoft,Python,19-11-2024
microsoft,C#,22-07-2024
microsoft,TypeScript,22-07-2024
microsoft,C#,13-06-2024
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,25-06-2025
microsoft,PowerShell,11-08-2024
microsoft,Python,11-07-2025
microsoft,Python,10-07-2025
microsoft,Python,26-04-2025
microsoft,JavaScript,11-07-2025
microsoft,Python,19-04-2025
microsoft,C#,02-07-2025
microsoft,C#,14-05-2025
microsoft,PowerShell,04-07-2025
microsoft,Python,16-03-2025
microsoft,Python,23-06-2025
microsoft,PowerShell,05-02-2025
microsoft,Python,04-07-2025
microsoft,C#,14-05-2025
microsoft,C#,13-06-2024
microsoft,Python,27-03-2025
microsoft,TypeScript,11-07-2025
microsoft,Python,20-06-2025
microsoft,Jupyter Notebook,20-04-2025
microsoft,Python,14-04-2025
microsoft,TypeScript,14-04-2025
microsoft,Jupyter Notebook,20-04-2025
microsoft,Jupyter Notebook,26-05-2025
microsoft,F#,03-01-2025
microsoft,Python,11-07-2025
microsoft,TypeScript,30-03-2025
microsoft,C#,20-09-2023
microsoft,Go,10-07-2025
microsoft,TypeScript,27-01-2023
microsoft,Python,09-07-2025
microsoft,PowerShell,07-10-2024
microsoft,C#,24-06-2025
microsoft,PowerShell,05-06-2025
microsoft,C#,20-06-2025
microsoft,Python,04-04-2025
microsoft,TypeScript,29-03-2025
microsoft,Python,11-07-2025
microsoft,Python,28-06-2025
microsoft,Go,29-10-2024
microsoft,C++,28-04-2025
microsoft,C,23-05-2025
microsoft,Shell,20-06-2025
microsoft,Python,04-04-2025
microsoft,Python,07-07-2025
microsoft,Python,15-03-2025
microsoft,TypeScript,10-07-2025
microsoft,Python,02-07-2025
microsoft,Python,03-04-2025
microsoft,Python,01-07-2025
microsoft,C#,25-06-2025
microsoft,Python,02-07-2025
microsoft,TypeScript,07-07-2025
microsoft,TypeScript,16-11-2023
microsoft,Python,22-04-2024
microsoft,C#,19-02-2025
microsoft,C++,11-08-2024
microsoft,Groovy,13-06-2024
microsoft,Jupyter Notebook,01-07-2024
microsoft,C#,06-07-2025
microsoft,C#,04-09-2024
microsoft,C++,07-07-2025
microsoft,Python,17-06-2025
microsoft,Python,03-04-2025
microsoft,R,19-07-2024
microsoft,C#,16-03-2025
microsoft,Jupyter Notebook,01-05-2025
microsoft,C#,03-07-2025
microsoft,HTML,19-07-2024
microsoft,C#,28-02-2025
microsoft,C#,10-07-2025
microsoft,TypeScript,18-11-2024
microsoft,Kotlin,16-09-2023
microsoft,JavaScript,15-06-2025
microsoft,SCSS,04-04-2025
microsoft,TypeScript,10-07-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,24-06-2025
microsoft,SCSS,04-04-2025
microsoft,JavaScript,08-07-2025
microsoft,Rust,13-06-2025
microsoft,Rust,20-06-2025
microsoft,Rust,11-06-2025
microsoft,Rust,29-05-2025
microsoft,Rust,24-01-2025
microsoft,Rust,30-06-2025
microsoft,Rust,28-04-2025
microsoft,TypeScript,16-11-2023
microsoft,Python,02-04-2025
microsoft,PowerShell,19-05-2025
microsoft,C#,06-07-2025
microsoft,Python,23-04-2025
microsoft,TypeScript,09-05-2025
microsoft,JavaScript,19-07-2024
microsoft,Julia,25-06-2025
microsoft,Python,10-07-2025
microsoft,Clojure,04-04-2025
microsoft,Python,11-07-2025
microsoft,Python,10-07-2025
microsoft,HTML,27-01-2023
microsoft,C#,19-04-2025
microsoft,C++,09-04-2025
microsoft,C#,08-07-2025
microsoft,C++,27-06-2025
microsoft,TypeScript,10-07-2025
microsoft,Rust,24-06-2025
microsoft,PowerShell,02-04-2024
microsoft,Python,26-04-2025
microsoft,JavaScript,04-04-2025
microsoft,Python,05-07-2025
microsoft,Dockerfile,21-06-2024
microsoft,TypeScript,12-06-2023
microsoft,JavaScript,23-04-2025
microsoft,C#,04-04-2025
microsoft,Python,09-02-2025
microsoft,C#,30-06-2025
microsoft,PowerShell,05-05-2023
microsoft,Python,19-06-2025
microsoft,C#,21-02-2025
microsoft,TypeScript,01-07-2025
microsoft,TypeScript,11-07-2025
microsoft,JavaScript,03-11-2023
microsoft,C#,14-10-2024
microsoft,Python,12-06-2023
microsoft,C++,11-08-2024
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,12-03-2023
microsoft,TypeScript,06-06-2023
microsoft,Python,11-07-2025
microsoft,HTML,24-06-2025
microsoft,Jupyter Notebook,04-07-2025
microsoft,C#,11-07-2025
microsoft,Python,11-07-2025
microsoft,PowerShell,02-03-2025
microsoft,C#,07-07-2025
microsoft,Scala,10-08-2022
microsoft,Scala,14-06-2025
microsoft,PowerShell,04-06-2025
microsoft,TypeScript,02-06-2025
microsoft,Python,10-07-2025
microsoft,C++,04-07-2025
microsoft,Python,27-06-2025
microsoft,Jupyter Notebook,04-04-2025
microsoft,Jupyter Notebook,25-06-2025
microsoft,C#,05-06-2023
microsoft,C#,10-05-2025
microsoft,Python,29-05-2025
microsoft,Python,11-07-2025
microsoft,C#,14-05-2025
microsoft,PowerShell,27-03-2025
microsoft,Python,29-02-2024
microsoft,TypeScript,22-09-2023
microsoft,C#,22-07-2024
microsoft,C#,13-06-2024
microsoft,C#,22-07-2024
microsoft,C#,13-06-2024
microsoft,HTML,13-06-2024
microsoft,C#,13-06-2024
microsoft,C++,26-11-2024
microsoft,C++,29-04-2025
microsoft,Shell,24-04-2025
microsoft,C#,30-06-2025
microsoft,PowerShell,11-07-2025
microsoft,PowerShell,07-07-2025
microsoft,Python,24-04-2025
microsoft,Python,19-06-2024
microsoft,C++,11-07-2025
microsoft,C,14-03-2025
microsoft,C++,19-06-2025
microsoft,C#,02-03-2025
microsoft,Jupyter Notebook,01-07-2025
microsoft,TypeScript,12-03-2024
microsoft,Python,22-04-2024
microsoft,Shell,04-04-2025
microsoft,Python,11-07-2025
microsoft,C,15-05-2025
microsoft,HTML,11-07-2025
microsoft,JavaScript,09-07-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,01-07-2025
microsoft,TypeScript,04-04-2025
microsoft,C#,04-04-2025
microsoft,Groovy,17-05-2025
microsoft,Cypher,30-06-2025
microsoft,C#,11-07-2025
microsoft,HTML,27-05-2025
microsoft,Java,24-04-2025
microsoft,C#,02-07-2025
microsoft,Python,11-07-2025
microsoft,Python,05-04-2025
microsoft,Python,19-06-2025
microsoft,PowerShell,01-12-2023
microsoft,Python,21-05-2025
microsoft,C#,11-07-2025
microsoft,Java,07-07-2025
microsoft,C#,05-07-2025
microsoft,Python,04-04-2025
microsoft,Python,11-07-2025
microsoft,Bicep,19-06-2025
microsoft,Jupyter Notebook,06-07-2025
microsoft,Python,28-01-2024
microsoft,Python,11-07-2025
microsoft,Python,10-06-2025
microsoft,Python,29-06-2025
microsoft,Python,10-07-2025
microsoft,Python,08-12-2022
microsoft,JavaScript,16-11-2023
microsoft,WDL,09-05-2025
microsoft,Python,30-05-2025
microsoft,Python,16-06-2025
microsoft,Python,27-09-2024
microsoft,HTML,04-04-2025
microsoft,C++,01-07-2025
microsoft,C#,01-04-2024
microsoft,C#,28-06-2025
microsoft,C#,18-07-2024
microsoft,Python,26-06-2025
microsoft,C#,03-07-2025
microsoft,TypeScript,11-07-2025
microsoft,C#,07-07-2025
microsoft,C#,07-07-2025
microsoft,C#,12-06-2025
microsoft,C#,23-06-2025
microsoft,PowerShell,04-06-2025
microsoft,C#,01-07-2025
microsoft,Go,10-01-2025
microsoft,C#,01-04-2025
microsoft,C++,13-06-2025
microsoft,TypeScript,09-06-2025
microsoft,TypeScript,11-07-2025
microsoft,JavaScript,04-04-2025
microsoft,PowerShell,04-04-2025
microsoft,C++,02-07-2025
microsoft,Python,12-06-2025
microsoft,C++,10-07-2025
microsoft,Jupyter Notebook,05-03-2025
microsoft,TypeScript,22-04-2025
microsoft,MATLAB,04-04-2025
microsoft,TypeScript,30-06-2025
microsoft,TypeScript,10-04-2025
microsoft,PowerShell,01-09-2024
microsoft,PowerShell,01-09-2024
microsoft,TypeScript,08-11-2023
microsoft,Shell,11-07-2025
microsoft,JavaScript,24-06-2025
microsoft,C#,20-11-2024
microsoft,Verilog,11-04-2024
microsoft,Python,09-02-2024
microsoft,Python,11-07-2025
microsoft,C#,27-01-2024
microsoft,C#,27-01-2023
microsoft,JavaScript,09-07-2025
microsoft,C++,15-11-2024
microsoft,C#,22-05-2025
microsoft,C#,27-01-2023
microsoft,Jupyter Notebook,13-11-2024
microsoft,C#,24-03-2025
microsoft,TypeScript,17-01-2025
microsoft,C#,27-01-2023
microsoft,C#,04-04-2025
microsoft,C#,27-01-2023
microsoft,Python,18-06-2025
microsoft,Python,09-07-2025
microsoft,Python,10-06-2025
microsoft,TypeScript,27-03-2025
microsoft,Python,22-05-2025
microsoft,Julia,08-12-2023
microsoft,Python,07-07-2025
microsoft,TypeScript,11-07-2025
microsoft,Python,25-04-2025
microsoft,JavaScript,18-10-2023
microsoft,C#,30-06-2025
microsoft,Jupyter Notebook,18-04-2025
microsoft,Python,11-07-2025
microsoft,JavaScript,22-10-2024
microsoft,C#,24-08-2024
microsoft,Python,21-03-2025
microsoft,Python,23-06-2025
microsoft,HTML,10-08-2024
microsoft,PowerShell,11-08-2024
microsoft,TypeScript,13-06-2024
microsoft,OCaml,16-06-2024
microsoft,Python,04-04-2025
microsoft,PowerShell,07-10-2024
microsoft,JavaScript,08-09-2024
microsoft,Jupyter Notebook,04-07-2025
microsoft,C#,08-07-2025
microsoft,C#,24-11-2024
microsoft,C#,01-07-2025
microsoft,Python,18-04-2025
microsoft,JavaScript,04-04-2025
microsoft,C#,22-04-2025
microsoft,Dockerfile,03-06-2025
microsoft,C#,30-11-2024
microsoft,Java,30-04-2025
microsoft,C#,26-09-2024
microsoft,C#,10-12-2023
microsoft,C#,18-02-2025
microsoft,JavaScript,23-05-2024
microsoft,JavaScript,16-09-2024
microsoft,CSS,24-06-2025
microsoft,Java,27-06-2025
microsoft,C#,09-07-2025
microsoft,Python,08-07-2025
microsoft,Python,13-01-2025
microsoft,PowerShell,04-04-2025
microsoft,C#,02-03-2025
microsoft,Python,21-01-2025
microsoft,C#,11-11-2024
microsoft,Ruby,14-02-2024
microsoft,Ruby,03-04-2025
microsoft,Java,28-09-2024
microsoft,C++,11-07-2025
microsoft,Rust,09-05-2025
microsoft,Jupyter Notebook,09-07-2025
microsoft,JavaScript,01-07-2025
microsoft,Python,10-07-2025
microsoft,Bicep,21-05-2025
microsoft,Python,04-07-2025
microsoft,C#,10-05-2025
microsoft,C#,22-07-2024
microsoft,Python,11-07-2025
microsoft,HTML,26-05-2025
microsoft,C,12-06-2025
microsoft,Python,23-06-2025
microsoft,TypeScript,19-04-2023
microsoft,Swift,10-07-2025
microsoft,TypeScript,08-05-2024
microsoft,C#,09-08-2024
microsoft,Python,26-06-2025
microsoft,C#,30-12-2024
microsoft,C#,22-06-2025
microsoft,Python,09-02-2025
microsoft,Python,08-07-2025
microsoft,Scala,27-04-2025
microsoft,Scala,12-06-2023
microsoft,Scala,22-12-2023
microsoft,Python,04-04-2025
microsoft,Python,06-06-2025
microsoft,Rust,06-07-2025
microsoft,Rust,10-07-2025
microsoft,C#,08-05-2025
microsoft,C++,11-05-2025
microsoft,JavaScript,16-11-2023
microsoft,Jupyter Notebook,27-01-2025
microsoft,C,16-11-2023
microsoft,PowerShell,10-07-2025
microsoft,Python,11-07-2025
microsoft,TypeScript,10-01-2025
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,02-05-2025
microsoft,Python,09-07-2025
microsoft,C#,04-04-2025
microsoft,Python,19-07-2024
microsoft,Python,15-09-2023
microsoft,C++,26-06-2025
microsoft,Python,23-10-2024
microsoft,C#,22-07-2024
microsoft,Java,08-07-2025
microsoft,Java,02-02-2024
microsoft,Java,21-07-2023
microsoft,Java,15-06-2025
microsoft,Java,22-07-2024
microsoft,Java,18-06-2025
microsoft,C++,11-07-2025
microsoft,C#,11-07-2025
microsoft,JavaScript,27-06-2025
microsoft,TSQL,04-07-2025
microsoft,C++,18-06-2025
microsoft,TSQL,30-06-2025
microsoft,Scala,30-06-2025
microsoft,Python,27-06-2023
microsoft,C#,22-06-2025
microsoft,Python,09-07-2025
microsoft,JavaScript,24-11-2024
microsoft,PowerShell,13-10-2024
microsoft,C#,17-03-2025
microsoft,TSQL,27-06-2025
microsoft,C#,04-07-2025
microsoft,R,27-06-2025
microsoft,C#,11-07-2025
microsoft,TypeScript,22-05-2025
microsoft,GAP,11-07-2025
microsoft,PowerShell,13-03-2025
microsoft,C#,27-06-2025
microsoft,C#,27-06-2025
microsoft,HTML,25-12-2023
microsoft,C#,10-07-2025
microsoft,Jupyter Notebook,09-07-2025
microsoft,HTML,27-06-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Jupyter Notebook,12-06-2023
microsoft,PowerShell,09-07-2025
microsoft,HTML,10-07-2025
microsoft,Jupyter Notebook,24-07-2023
microsoft,Jupyter Notebook,27-06-2025
microsoft,Jupyter Notebook,09-07-2025
microsoft,Jupyter Notebook,09-07-2025
microsoft,Jupyter Notebook,30-08-2024
microsoft,PowerShell,27-06-2025
microsoft,C#,12-06-2023
microsoft,C#,23-06-2025
microsoft,Python,18-06-2025
microsoft,Rust,23-06-2025
microsoft,TypeScript,22-07-2024
microsoft,Python,10-06-2025
microsoft,Java,11-03-2025
microsoft,C#,08-07-2024
microsoft,TypeScript,10-05-2025
microsoft,Python,28-03-2025
microsoft,Python,22-04-2025
microsoft,JavaScript,27-01-2023
microsoft,Python,03-07-2025
microsoft,C#,26-09-2023
microsoft,PowerShell,18-06-2025
microsoft,C++,11-07-2025
microsoft,Python,11-06-2025
microsoft,Python,24-06-2025
microsoft,C#,18-06-2025
microsoft,PowerShell,23-05-2025
microsoft,C++,10-02-2025
microsoft,TypeScript,06-04-2025
microsoft,Python,04-04-2025
microsoft,TypeScript,19-07-2024
microsoft,Python,14-06-2025
microsoft,C#,10-08-2022
microsoft,C#,04-04-2025
microsoft,Python,28-06-2025
microsoft,C#,01-07-2025
microsoft,JavaScript,05-07-2025
microsoft,Python,07-07-2025
microsoft,TypeScript,28-03-2024
microsoft,Python,03-06-2025
microsoft,Python,23-05-2025
microsoft,Rust,11-07-2025
microsoft,C#,08-07-2024
microsoft,Python,08-07-2025
microsoft,TSQL,16-03-2025
microsoft,Kotlin,29-03-2025
microsoft,Kotlin,04-05-2025
microsoft,Kotlin,16-06-2025
microsoft,Kotlin,26-05-2025
microsoft,Kotlin,19-05-2025
microsoft,Java,17-10-2023
microsoft,Dart,06-01-2025
microsoft,Kotlin,27-11-2024
microsoft,C#,15-06-2024
microsoft,C#,15-06-2024
microsoft,Kotlin,15-03-2024
microsoft,C#,04-04-2025
microsoft,PowerShell,04-04-2025
microsoft,C#,18-02-2024
microsoft,Python,20-03-2025
microsoft,Python,11-07-2025
microsoft,C,28-05-2025
microsoft,Ruby,04-05-2025
microsoft,Python,11-07-2025
microsoft,Cuda,24-06-2025
microsoft,Python,02-07-2025
microsoft,Python,17-06-2025
microsoft,C#,31-01-2024
microsoft,C,07-07-2025
microsoft,C,11-07-2025
microsoft,Shell,06-07-2025
microsoft,C#,04-04-2025
microsoft,Jupyter Notebook,06-10-2023
microsoft,Jupyter Notebook,10-07-2025
microsoft,Scala,10-07-2025
microsoft,C#,04-04-2025
microsoft,TypeScript,28-06-2025
microsoft,Python,28-06-2025
microsoft,C,26-04-2024
microsoft,Python,11-07-2025
microsoft,Rust,19-06-2025
microsoft,Python,23-05-2025
microsoft,Python,11-07-2025
microsoft,C,09-07-2025
microsoft,C#,08-07-2025
microsoft,C++,04-04-2025
microsoft,C,09-07-2025
microsoft,C++,10-07-2025
microsoft,Python,08-07-2025
microsoft,Python,10-07-2025
microsoft,Python,04-06-2025
microsoft,TypeScript,23-06-2025
microsoft,Python,24-04-2025
microsoft,TypeScript,25-06-2025
microsoft,JavaScript,27-06-2023
microsoft,JavaScript,27-01-2023
microsoft,R,07-07-2025
microsoft,C#,10-06-2025
microsoft,C#,08-01-2025
microsoft,C#,24-06-2025
microsoft,C#,26-11-2023
microsoft,C#,29-03-2025
microsoft,C#,10-06-2024
microsoft,JavaScript,03-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,Python,20-09-2024
microsoft,TypeScript,20-04-2025
microsoft,Python,23-04-2025
microsoft,TypeScript,24-02-2024
microsoft,Jupyter Notebook,09-07-2025
microsoft,Python,11-07-2025
microsoft,Python,05-07-2025
microsoft,C,06-05-2025
microsoft,Python,16-06-2025
microsoft,C#,27-02-2025
microsoft,Java,07-07-2025
microsoft,C#,04-07-2025
microsoft,Shell,10-08-2022
microsoft,C#,04-04-2025
microsoft,Python,09-06-2025
microsoft,Python,10-07-2025
microsoft,C#,09-07-2025
microsoft,TypeScript,05-06-2025
microsoft,JavaScript,18-05-2025
microsoft,C#,08-07-2025
microsoft,TypeScript,08-07-2025
microsoft,Bicep,28-05-2025
microsoft,PowerShell,13-03-2025
microsoft,C++,26-09-2024
microsoft,C#,27-05-2025
microsoft,Ruby,07-07-2025
microsoft,Ruby,21-05-2025
microsoft,Ruby,22-04-2025
microsoft,Bicep,22-04-2025
microsoft,C#,25-05-2025
microsoft,Python,16-11-2023
microsoft,C#,14-05-2024
microsoft,Python,09-06-2025
microsoft,R,04-04-2025
microsoft,C#,22-06-2025
microsoft,Rich Text Format,05-07-2025
microsoft,Jupyter Notebook,10-07-2025
microsoft,TypeScript,07-05-2025
microsoft,C++,11-06-2025
microsoft,C++,27-06-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,C++,11-07-2025
microsoft,HCL,09-07-2025
microsoft,HCL,11-01-2025
microsoft,Go,11-07-2025
microsoft,Go,11-07-2025
microsoft,Go,03-07-2025
microsoft,Java,28-06-2024
microsoft,Go,20-05-2023
microsoft,Jupyter Notebook,31-05-2023
microsoft,Python,29-09-2023
microsoft,C#,19-01-2024
microsoft,Shell,30-01-2025
microsoft,PowerShell,04-04-2025
microsoft,PowerShell,04-03-2025
microsoft,PowerShell,11-08-2024
microsoft,C#,30-06-2025
microsoft,C#,14-06-2025
microsoft,PowerShell,22-07-2024
microsoft,TypeScript,18-04-2025
microsoft,C#,08-07-2025
microsoft,C#,11-07-2025
microsoft,C++,22-01-2025
microsoft,Jupyter Notebook,07-06-2025
microsoft,Jupyter Notebook,10-08-2022
microsoft,Python,26-02-2025
microsoft,Python,07-07-2025
microsoft,Python,27-02-2024
microsoft,Jupyter Notebook,11-07-2025
microsoft,Python,10-07-2025
microsoft,Python,27-05-2025
microsoft,TypeScript,28-06-2025
microsoft,TypeScript,13-06-2024
microsoft,TypeScript,14-05-2025
microsoft,C#,11-07-2025
microsoft,Python,10-07-2025
microsoft,C#,04-04-2025
microsoft,Batchfile,22-04-2025
microsoft,Kotlin,17-05-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,Jupyter Notebook,04-07-2025
microsoft,JavaScript,12-06-2025
microsoft,TypeScript,06-03-2025
microsoft,Cuda,06-07-2025
microsoft,JavaScript,24-10-2024
microsoft,C#,26-06-2025
microsoft,Python,11-07-2025
microsoft,JavaScript,11-07-2025
microsoft,C#,03-08-2024
microsoft,Python,02-07-2025
microsoft,TypeScript,07-10-2023
microsoft,C#,11-07-2025
microsoft,Python,10-07-2025
microsoft,C#,03-04-2025
microsoft,Python,24-01-2025
microsoft,Java,10-07-2025
microsoft,C#,19-06-2025
microsoft,Python,03-07-2025
microsoft,Rust,11-03-2025
microsoft,PHP,16-06-2025
microsoft,C#,06-07-2025
microsoft,Python,06-06-2025
microsoft,Python,09-04-2025
microsoft,Python,04-04-2025
microsoft,Python,10-07-2025
microsoft,Python,11-07-2025
microsoft,Python,10-07-2025
microsoft,C++,06-11-2024
microsoft,TypeScript,01-07-2025
microsoft,TypeScript,15-03-2025
microsoft,Jupyter Notebook,11-07-2025
microsoft,C#,22-04-2025
microsoft,C#,20-06-2025
microsoft,Python,09-07-2025
microsoft,Rust,01-07-2025
microsoft,Rust,06-07-2025
microsoft,C#,28-01-2023
microsoft,C#,25-05-2025
microsoft,Python,21-04-2024
microsoft,Python,30-06-2025
microsoft,MDX,04-04-2025
microsoft,CSS,10-08-2022
microsoft,HTML,22-05-2025
microsoft,Python,18-05-2025
microsoft,Python,09-06-2025
microsoft,Python,17-01-2025
microsoft,Python,11-07-2025
microsoft,Jupyter Notebook,05-03-2025
microsoft,C#,25-02-2025
microsoft,C++,17-06-2025
microsoft,C#,09-07-2025
microsoft,C#,07-12-2024
microsoft,MLIR,11-07-2025
microsoft,C++,11-08-2024
microsoft,JavaScript,19-07-2024
microsoft,TypeScript,07-07-2025
microsoft,TypeScript,10-07-2025
microsoft,TypeScript,08-07-2025
microsoft,TypeScript,07-07-2025
microsoft,SCSS,06-10-2023
microsoft,TypeScript,04-04-2025
microsoft,TypeScript,06-07-2025
microsoft,TypeScript,25-06-2025
microsoft,C,02-07-2025
microsoft,C#,11-05-2025
microsoft,TypeScript,11-07-2025
microsoft,TypeScript,21-06-2025
microsoft,Jupyter Notebook,15-05-2025
microsoft,C#,31-03-2025
microsoft,Python,03-01-2025
microsoft,Python,08-07-2025
microsoft,C,10-07-2025
